SMILE,label
CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,1
CC(C)(C)NC[C@H](O)COc1cccc2c1C[C@@H](O)[C@@H](O)C2,0
CC(C)(CO)[C@@H](O)C(=O)NCCCC(=O)O,1
Nc1nc2[nH]cc(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,0
Nc1nc(Cl)nc2c1ncn2[C@@H]1C[C@H](O)[C@H](CO)O1,1
O=C(/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,1
CN(C)C1CCc2[nH]c3ccccc3c2C1,1
Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)no1,0
CCc1ccc(-n2cnc3c(sc4nccc(N(C)CCc5ccccn5)c43)c2=O)cc1,1
O=C1OCCC1C1(O)CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
N[C@@H](Cc1ccc(B(O)O)cc1)C(=O)O,1
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)CC#N)[C@H]2SC1,0
CCN1CCC[C@@H]1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,1
COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1,0
NS(=O)(=O)c1cc2c(cc1Cl)NC(CSCc1ccccc1)=NS2(=O)=O,0
CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,0
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,0
COc1nc(C)nc(Cl)c1NC1=NCCN1,1
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,1
CO[C@@]1(NC(=O)CSC(F)(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@@H]21,0
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0
CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,0
CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@@H]12)c1csc(N)n1,0
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,1
Cc1cn([C@@H]2C[C@H](F)[C@H](CO)O2)c(=O)[nH]c1=O,1
C[C@@H](COc1ccccc1)N(CCCl)Cc1ccccc1,0
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,0
Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,0
CCCCCCSc1nsnc1C1=CCCN(C)C1,1
COc1ccccc1N1CCN(CCC[C@@H](O)c2ccc(F)cc2)CC1,1
O=C1NC(=O)C(C[C@@H]2CCCCN2)(c2ccccc2)C(=O)N1,1
CN(CCC[C@H]1CCCO1)C(=O)Cc1cccnc1,1
O=C1CC=[N+](C2CC(F)C(CO)O2)C(=O)N1,1
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,0
Clc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1
O=C(O)CCCN1CCC(OC(c2ccc(Cl)cc2)c2ccccn2)CC1,0
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,1
O=C1OC(CO)C(O)C(O)C1O,0
CS(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,1
O=C(O)c1nc2ccc(C(F)(F)F)cc2nc1NCc1ccc(C(F)(F)F)cc1,0
COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0
CC(C)OC(=O)CCC/C=C/CC1C(O)CC(O)C1CCC(O)CCc1ccccc1,0
COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,0
N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3ccnc4ccccc34)CC1)C2,1
COC[C@@]1(C(=O)O)[C@H](c2ccc3c(c2)OCO3)[C@@H]1S(C)(=O)=O,1
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,1
COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,1
CC[C@]1(c2cccc(O)c2)CCCCN(C)C1,1
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,0
CN1C(=O)CN(C(N)=O)C(c2ccccc2)c2cc(Cl)ccc21,1
Cc1ccccc1OC[C@@H](CO[C@@H](O)C(Cl)(Cl)Cl)O[C@H](O)C(Cl)(Cl)Cl,1
CN(c1nc2ccccc2s1)C1CCN(CC(O)COc2ccc(F)c(F)c2)CC1,1
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N[C@@H]1C,1
CCC(NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C(N)CC(C)C)C(=O)NC(CCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CC)C(=O)NC(C=O)CCCN,0
CC(C)CC(N)C(=O)NC(CCCN)C(=O)NC(C(=O)NC(CCCN)C(=O)N1CCCC1C(=O)NC(C=O)Cc1ccccc1)C(C)C,0
CN(C)CCC[C@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1
CNCCCN1Cc2ccccc2Cc2ccccc21,1
CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,1
COC[C@@]1(N)[C@H](c2ccc(OC)cc2)[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,1
N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,1
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,0
Oc1ccccc1-c1nnco1,1
FC(F)(F)[C@H](Cl)Br,1
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,1
Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3C2C)c1C,1
CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,1
CC(c1ccccc1)C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,0
NC/C(=C/F)CCc1ccc(F)cc1,1
CC1CC2(C)C(CCC3C4CCC(O)C4(C)CCC32)CC1=O,0
CN1CCC(OC2c3ccccc3CCc3ccccc32)CC1,1
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,1
CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C,1
CCCCC1CC(=O)C2(O)OC3C(NC)C(O)C(NC)C(O)C3OC2O1,0
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,1
CNCCC(Oc1ccccc1OC)c1ccccc1,1
COCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,0
CN1CCN2c3ccccc3Cn3cccc3[C@H]2C1,1
CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,0
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,0
CCN(CC)C(=O)N1CCN(CCCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)CC1,1
NCCCNCCSP(=O)(O)O,0
O=C(O)P(=O)(O)O,1
COc1ccc2c3c1O[C@H]1[C@@H](OC(=O)c4cccnc4)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,1
COc1ccc([C@H]2[C@@H](S(C)(=O)=O)[C@@]2(CN)CO)cc1,0
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0
CCN(CC)CCCCN(C)c1ccnc2cc(Cl)ccc12,1
COc1ccccc1OC[C@H](O)COC(N)=O,1
CCCN1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3CC21,1
NC1=NC(C(F)(F)F)(C(F)(F)F)NC1(C(F)(F)F)C(F)(F)F,1
O=[N+]([O-])c1nccn1CC(O)CF,1
CCC1C(=O)OCC1Cc1cncn1C,0
NC(=O)CN1C(=O)C(c2ccccc2)c2ccccc21,1
CN1CCCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,1
CC(=O)OCC1OC(n2ncc(=O)[nH]c2=O)C(OC(C)=O)C1OC(C)=O,0
CCCC(CCC)C(=O)OCOC(=O)C(C)(C)C,1
CO[C@@H]1O[C@H]2O[C@]3(CN4CCCCC4)[C@@H](O)C[C@@H]([C@H]13)[C@H]2C,1
C[C@@]12CCC(=O)C=C1CC[C@H]1[C@H]2CC[C@@]2(C)[C@H](O)CC[C@H]12,1
CCOC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)cc(OC)c(C)c1C,0
CCCC(O)Cl,1
C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,1
COC(F)(F)[C@@H](F)Br,1
CCN(CC)CCNC(=O)c1ccc(N)c(Cl)c1,1
CN[C@H]1CC[C@@H](c2ccccc2)c2ccccc21,1
OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)CC1O,1
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,0
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@@H]1CN1CC[C@H](O)C1,0
COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,1
CCN[C@@H](Cc1ccccc1)[C@H]1CCCO1,1
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,1
C[C@@H](c1noc2ccc(Cl)cc12)n1ccnc1,1
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]2(C)[C@@]1(O)C(=O)CO,1
Nc1nc(NC2CC2)c2ncn([C@@H]3C=C[C@@H](CO)C3)c2n1,1
FCOC(C(F)(F)F)C(F)(F)F,1
CCCC(Cc1ccccc1)N1CCCC1,1
CCN(CC)C/C=C1/c2ccccc2Nc2cc(Cl)ccc21,1
CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)[C@@H](C)Cc1ccc(OC)cc1,1
NC[C@H](O)c1cccc(O)c1,0
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,0
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,1
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,0
O[C@](CCN1CCCCC1)(c1ccccc1)[C@@H]1C[C@H]2C=C[C@H]1C2,1
CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C,0
C=C1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)[C@@]1(O)C(=O)CO,1
C=CCN1CCC[C@@H]1CNC(=O)c1cc(S(=O)(=O)NC)c(N)cc1OC,1
CCC1(c2ccccc2)CCC(=O)NC1=O,1
C=CCONC1=Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1,1
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,1
Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCc1ccccc1)CC3,1
CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,1
N[C@@H]1C[C@@H]1c1ccccc1,1
CC[N+](C)(C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OCF)c3nsc(N)n3)[C@H]2SC1)CC(N)=O,0
COc1ccc2c(c1)[C@@](O)(CCCN(C)C)c1ccccc1S2,1
CC1NC(=NCC(F)F)Nc2cccc(Cl)c21,1
CCN(CC)CCCOC(=O)[C@@]1(c2ccccc2)C[C@@H]2CC[C@@H]1C2,1
CN1CCN(C2=Cc3cc(Cl)ccc3C(=CC#N)c3ccccc32)CC1,1
CCCCN1C2CC[C@@H]1C[C@@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,1
O=C(OC1CC2CC3CC(C1)N2CC3=O)c1c[nH]c2ccccc12,1
Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,1
CN=C1CN(O)[C@@H](c2ccccc2)c2cc(Cl)ccc2N1,1
COC(=O)C[C@H](c1ccccc1)c1c(O)cc(C)oc1=O,1
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,0
NCCn1ncc2cc(Cl)c(Cl)cc21,1
CN/C(=N\C[N+](=O)[O-])NCCSCc1coc(CN(C)C)c1,0
COc1ccnc(C[S+]([O-])c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,0
CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1
O=C1CN2CCO[C@]2(c2ccccc2F)c2cc(Br)ccc2N1,1
C=CCC(CC)(CC)C(N)=O,1
CN(C)CCN(Cc1ccccc1)c1ccccn1,1
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,0
CS(=O)(=O)c1ccc([C@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,1
CC(C)N[C@@H]1C2CCC(CC2)[C@@]1(O)c1ccc(Cl)c(Cl)c1,1
O=C1CCC(N2C(=O)C3C4CCC(C4)C3C2=O)C(=O)N1,1
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,1
OCC(O)CO,1
NC(=O)CN1CCCC1=O,1
Cc1oc(=O)oc1COC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,0
CC(=O)C1CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC12C,1
CCCCCCN1CCN(c2ccc(I)cc2)CC1,1
NC[C@H]1CC(=O)N(Cc2ccccc2)C1,1
C=CC1(C(C)CCC)C(=O)NC(=O)NC1=O,1
CN(C)C(=O)O[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,1
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1
Cc1c(CCOC(=O)c2cc(=O)c3c(Cl)cc(Cl)cc3[nH]2)sc[n+]1C,1
CN(C)C1CCc2[nH]c3c(F)cc(F)cc3c2C1,1
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,1
CN1C(=O)C[C@@H](c2ccccc2)C1=O,1
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(=NO)c3csc(N)n3)[C@H]2SC1,0
CCCCC/C(=N\OCCN)c1ccc(C)c(N)c1,1
CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,1
CC(Cc1ccccc1)NO,0
O=C1CC[C@H]2[C@@H]3Cc4cccc(O)c4[C@]2(CCN3CC2CC2)C1,1
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0
CCCC(=O)N(C)Cc1c(-c2ccc(Cl)cc2)nc2ccccn12,1
NC(Cn1ccc(=O)c(O)c1)C(=O)O,0
CC(C)NC[C@@H](O)c1cc(O)cc(O)c1,1
COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,1
CO[C@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,0
N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,0
CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,0
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,0
O=C1N[C@@H](CCCl)Oc2ccccc21,1
CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,0
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,1
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0
CCNC(=O)/C=C\c1cccc(Br)c1,1
Clc1ccc(N2CCN(C/C=C/c3ccccc3)CC2)nn1,1
Clc1ccc(OCC2=NCCN2)cc1Cl,1
COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,1
CCCc1cc(C(N)=S)ccn1,1
CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3csc(I)c3)CC2)C1=O,1
CC1CCCCC1C,1
CNCCC(Oc1ccccc1C)c1ccccc1,1
CC[C@@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,1
CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,1
CC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O,0
CN1CC[C@@](C)(CN2c3ccccc3Sc3ccccc32)C1,1
NC(CSCC(=O)O)C(=O)O,0
CC(=O)OC1(C(C)=O)CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC21C,0
O=C(CCCN1CCN2CCCC2C1)c1ccc(F)cc1,1
CN(C)CCC=C1C=c2ccccc2=Cc2ccccc21,0
O=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,1
C[C@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCN=CN)C[C@H]12,0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,0
COc1cc2sc(C(C)(C)C)nc2cc1CNC1CCCNC1c1ccccc1,1
CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1
c1ccc(CC2=NCCN2)cc1,1
NCc1c[n+]2ccccc2[nH]1,0
CC(N)Cc1ccc(O)cc1,0
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,0
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,1
c1ccc2c(CC3=NCCN3)cccc2c1,0
CC(C)NC[C@@H]1CCc2cc(CO)c([N+](=O)[O-])cc2N1,1
CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)[C@@H](CN2CC[C@@H](O)C2)C1,0
CNCCC=C1c2ccccc2C(C)(C)c2ccccc21,1
CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,0
O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,1
CC1(C)O[C@@H]2C[C@H]3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)COC(=O)C2CC2)O1,1
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3CC(C=O)=C4C=C(OCCCl)CCC4(C)[C@@]3(F)C(O)CC12C,1
CN1CCN2c3ccccc3Cn3cccc3[C@@H]2C1,1
O=[N+]([O-])c1[nH]ccc1NCCSCc1ncccc1Br,1
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCC2(CCCO2)CC1N1CCCC1,1
NC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1
CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,1
COc1ccc(S(N)(=O)=O)cc1C(=O)NC[C@@H]1CCCN1C,1
Cc1cccc2c1Oc1ccccc1[C@@]1(O)CCN(C)C[C@@H]21,1
CC[C@]1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O,1
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1ccco1,0
COc1ccc(C(=C(C#N)CCC(=O)O)c2ccc(OC)cc2)cc1,0
COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(C)CC3,1
CNCCc1ccccn1,1
C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)[C+]1CCCCC1)C2,0
C1CCc2nnnn2CC1,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@@H](NC(=O)[C@@H](N)CC(C)C)[C@@H](O)[C@H](C)O1,0
c1ccc2cc(COC3CCNCC3)ccc2c1,1
Cc1nccn1C[C@@H]1CCc2c(c3ccccc3n2C)C1=O,1
NC1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,1
CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,0
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,1
CC(=O)N1CCN(C(=O)Cc2ccc([S@@+](C)[O-])cc2)[C@@H](CN2CC[C@H](O)C2)C1,0
C[C@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1,1
O=c1[nH]c2ccccc2n1C1CCN(CCCc2noc3cc(F)ccc23)CC1,1
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1
CO[C@]12[C@@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@H]1N[C@H]12,0
COC1=CC(=O)OC1C(O)c1ccccc1Cl,1
CCc1cc2c(cc1CC)CC(NCC(O)c1ccc(O)c3[nH]c(=O)ccc13)C2,0
Cc1cccc(Cl)c1Nc1nc2ccc(N3CCNC(C)C3)nc2n2cncc12,1
COC[C@@H]1CN(c2ccc(OCC[C@H](O)C(F)(F)F)cc2)C(=O)O1,1
CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN,1
CNc1cc(OC)c(C(=O)N[C@@H]2CCN(Cc3ccccc3)[C@@H]2C)cc1Cl,1
CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,1
CN(C)CCO[C@@H](c1ccccc1)c1ccccc1C(C)(C)C,1
S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1,1
NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC1=O,0
COc1ccc2nc([S+]([O-])Cc3ncc(C)c(OC)c3C)[nH]c2c1,1
CCC1(O)CC(OC2CC(N3CCOCC3)C(O)C(C)O2)c2c(O)c3c(c(O)c2C1O)C(=O)c1cccc(O)c1C3=O,1
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,1
CC(Cc1ccccc1)NC(C#N)c1ccccc1,1
Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)cc3)ccc2c1,1
CC(=O)OC1/C=C/C(C)=C/CC(O)/C=C/C(C)=C/C(NC(=O)C(C)=O)C2(C)C(=O)OC(C1)C(C)C2=O,0
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0
CCc1c(O)c(=O)ccn1CCO,0
O=C1CCNc2ccc(Cl)cc2N1c1ccccc1,1
Cc1nc2cc(CN[C@H]3CCCN[C@H]3c3ccccc3)c(OC(C)C)cc2s1,1
COc1cc2sc(C)nc2cc1CNC1CCCNC1c1ccccc1,1
CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
O=c1[nH]cnc2c1ncn2C1CCC(CO)O1,0
CC(=O)Nc1ccc(O)cc1,1
O=C1COC(N2CCN=C(c3ccccc3Cl)c3cc(Cl)ccc32)=N1,1
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,1
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(Cl)C(O)CC2(C)C1C(=O)CO,1
Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,0
Cc1cnc(C(=O)O)c[n+]1[O-],1
CC1NCCOC1c1ccccc1,1
Cc1nccnc1N1CCCCC1,1
C=CCc1cccc(/C=N\NC(=O)CN2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)c1O,0
Cc1cccc(C)c1NC(=O)[C@@H](C)N,1
CCOCC(O)COc1ccc(NC(=O)CC[S+](C)C)cc1,0
N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,0
CN(C)CCCN1c2ccccc2CCc2ccccc21,1
C#CCN(C)CCCOc1ccc(Cl)cc1Cl,1
CN(C)[C@H]1C(=O)C(C(=O)NCN2CCCC2)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0
C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,0
C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,1
O=C1NC(=O)C2(CCOc3ccc(F)cc32)N1,0
C=C[C@@H]1CNCC[C@@H]1CCCc1ccnc2ccc(OC)cc12,1
OCc1ccccc1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,1
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,0
